"","secao","nome_secao","divisao","nome_divisao","grupo","nome_grupo","classe","nome_classe","notas_explicativas"
"566","M","ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS","73","PUBLICIDADE E PESQUISA DE MERCADO","73.2",". Pesquisas de mercado e de opinião pública","73.203",".- Pesquisas de mercado e de opinião pública","Não há notas explicativas disponíveis para esta categoria."
"567","M","ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS","74","OUTRAS ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS","74.1",". Design e decoração de interiores","74.102",".- Design e decoração de interiores","Não há notas explicativas disponíveis para esta categoria."
"568","M","ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS","74","OUTRAS ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS","74.2",". Atividades fotográficas e similares","74.200",".- Atividades fotográficas e similares","Não há notas explicativas disponíveis para esta categoria."
"569","M","ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS","74","OUTRAS ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS","74.9",". Atividades profissionais, científicas e técnicas não especificadas anteriormente","74.901",".- Atividades profissionais, científicas e técnicas não especificadas anteriormente","Não há notas explicativas disponíveis para esta categoria."
"570","M","ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS","75","ATIVIDADES VETERINÁRIAS","75.0",". Atividades veterinárias","75.001",".- Atividades veterinárias","Não há notas explicativas disponíveis para esta categoria."
"571","N","ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES","77","ALUGUÉIS NÃO-IMOBILIÁRIOS E GESTÃO DE ATIVOS INTANGÍVEIS NÃO-FINANCEIROS","77.1",". Locação de meios de transporte sem condutor","77.110",".- Locação de automóveis sem condutor","Não há notas explicativas disponíveis para esta categoria."
"572","N","ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES","77","ALUGUÉIS NÃO-IMOBILIÁRIOS E GESTÃO DE ATIVOS INTANGÍVEIS NÃO-FINANCEIROS","77.1",". Locação de meios de transporte sem condutor","77.195",".- Locação de meios de transporte, exceto automóveis, sem condutor","Não há notas explicativas disponíveis para esta categoria."
"573","N","ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES","77","ALUGUÉIS NÃO-IMOBILIÁRIOS E GESTÃO DE ATIVOS INTANGÍVEIS NÃO-FINANCEIROS","77.2",". Aluguel de objetos pessoais e domésticos","77.217",".- Aluguel de equipamentos recreativos e esportivos","Este grupo compreende o aluguel de bens de uso pessoal e doméstico, bem como o aluguel de equipamentos de esporte e de vídeo. Estas atividades normalmente compreendem o aluguel de bens por um período de curta duração, embora em alguns casos possam envolver contrato de período de tempo mais longo, e são voltadas tanto para pessoas físicas como para empresas."
"574","N","ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES","77","ALUGUÉIS NÃO-IMOBILIÁRIOS E GESTÃO DE ATIVOS INTANGÍVEIS NÃO-FINANCEIROS","77.2",". Aluguel de objetos pessoais e domésticos","77.225",".- Aluguel de fitas de vídeo, dvds e similares","Este grupo compreende o aluguel de bens de uso pessoal e doméstico, bem como o aluguel de equipamentos de esporte e de vídeo. Estas atividades normalmente compreendem o aluguel de bens por um período de curta duração, embora em alguns casos possam envolver contrato de período de tempo mais longo, e são voltadas tanto para pessoas físicas como para empresas."
"575","N","ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES","77","ALUGUÉIS NÃO-IMOBILIÁRIOS E GESTÃO DE ATIVOS INTANGÍVEIS NÃO-FINANCEIROS","77.2",". Aluguel de objetos pessoais e domésticos","77.233",".- Aluguel de objetos do vestuário, joias e acessórios","Este grupo compreende o aluguel de bens de uso pessoal e doméstico, bem como o aluguel de equipamentos de esporte e de vídeo. Estas atividades normalmente compreendem o aluguel de bens por um período de curta duração, embora em alguns casos possam envolver contrato de período de tempo mais longo, e são voltadas tanto para pessoas físicas como para empresas."
"576","N","ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES","77","ALUGUÉIS NÃO-IMOBILIÁRIOS E GESTÃO DE ATIVOS INTANGÍVEIS NÃO-FINANCEIROS","77.2",". Aluguel de objetos pessoais e domésticos","77.292",".- Aluguel de objetos pessoais e domésticos não especificados anteriormente","Este grupo compreende o aluguel de bens de uso pessoal e doméstico, bem como o aluguel de equipamentos de esporte e de vídeo. Estas atividades normalmente compreendem o aluguel de bens por um período de curta duração, embora em alguns casos possam envolver contrato de período de tempo mais longo, e são voltadas tanto para pessoas físicas como para empresas."
"577","N","ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES","77","ALUGUÉIS NÃO-IMOBILIÁRIOS E GESTÃO DE ATIVOS INTANGÍVEIS NÃO-FINANCEIROS","77.3",". Aluguel de máquinas e equipamentos sem operador","77.314",".- Aluguel de máquinas e equipamentos agrícolas sem operador","Este grupo compreende o aluguel e leasing operacional de máquinas e equipamentos sem operador, tais como máquinas e equipamentos para agricultura, construção e escritório. Este grupo compreende também o aluguel e leasing operacional, sem operador, de: máquinas e equipamentos de extração de minérios e petróleo, equipamentos científicos, médicos e hospitalares, palcos, coberturas e outras estruturas de uso temporário e outras máquinas e equipamentos industriais e comerciais não especificados anteriormente. Estas atividades normalmente compreendem o aluguel de bens por um período de curta duração, embora em alguns casos possam envolver contrato por período de longa duração, tanto para pessoas físicas como para empresas."
"578","N","ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES","77","ALUGUÉIS NÃO-IMOBILIÁRIOS E GESTÃO DE ATIVOS INTANGÍVEIS NÃO-FINANCEIROS","77.3",". Aluguel de máquinas e equipamentos sem operador","77.322",".- Aluguel de máquinas e equipamentos para construção sem operador","Este grupo compreende o aluguel e leasing operacional de máquinas e equipamentos sem operador, tais como máquinas e equipamentos para agricultura, construção e escritório. Este grupo compreende também o aluguel e leasing operacional, sem operador, de: máquinas e equipamentos de extração de minérios e petróleo, equipamentos científicos, médicos e hospitalares, palcos, coberturas e outras estruturas de uso temporário e outras máquinas e equipamentos industriais e comerciais não especificados anteriormente. Estas atividades normalmente compreendem o aluguel de bens por um período de curta duração, embora em alguns casos possam envolver contrato por período de longa duração, tanto para pessoas físicas como para empresas."
"579","N","ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES","77","ALUGUÉIS NÃO-IMOBILIÁRIOS E GESTÃO DE ATIVOS INTANGÍVEIS NÃO-FINANCEIROS","77.3",". Aluguel de máquinas e equipamentos sem operador","77.331",".- Aluguel de máquinas e equipamentos para escritórios","Este grupo compreende o aluguel e leasing operacional de máquinas e equipamentos sem operador, tais como máquinas e equipamentos para agricultura, construção e escritório. Este grupo compreende também o aluguel e leasing operacional, sem operador, de: máquinas e equipamentos de extração de minérios e petróleo, equipamentos científicos, médicos e hospitalares, palcos, coberturas e outras estruturas de uso temporário e outras máquinas e equipamentos industriais e comerciais não especificados anteriormente. Estas atividades normalmente compreendem o aluguel de bens por um período de curta duração, embora em alguns casos possam envolver contrato por período de longa duração, tanto para pessoas físicas como para empresas."
"580","N","ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES","77","ALUGUÉIS NÃO-IMOBILIÁRIOS E GESTÃO DE ATIVOS INTANGÍVEIS NÃO-FINANCEIROS","77.3",". Aluguel de máquinas e equipamentos sem operador","77.390",".- Aluguel de máquinas e equipamentos não especificados anteriormente","Este grupo compreende o aluguel e leasing operacional de máquinas e equipamentos sem operador, tais como máquinas e equipamentos para agricultura, construção e escritório. Este grupo compreende também o aluguel e leasing operacional, sem operador, de: máquinas e equipamentos de extração de minérios e petróleo, equipamentos científicos, médicos e hospitalares, palcos, coberturas e outras estruturas de uso temporário e outras máquinas e equipamentos industriais e comerciais não especificados anteriormente. Estas atividades normalmente compreendem o aluguel de bens por um período de curta duração, embora em alguns casos possam envolver contrato por período de longa duração, tanto para pessoas físicas como para empresas."
"581","N","ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES","77","ALUGUÉIS NÃO-IMOBILIÁRIOS E GESTÃO DE ATIVOS INTANGÍVEIS NÃO-FINANCEIROS","77.4",". Gestão de ativos intangíveis não-financeiros","77.403",".- Gestão de ativos intangíveis não financeiros","Não há notas explicativas disponíveis para esta categoria."
"582","N","ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES","78","SELEÇÃO, AGENCIAMENTO E LOCAÇÃO DE MÃO-DE-OBRA","78.1",". Seleção e agenciamento de mão-de-obra","78.108",".- Seleção e agenciamento de mão de obra","Não há notas explicativas disponíveis para esta categoria."
"583","N","ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES","78","SELEÇÃO, AGENCIAMENTO E LOCAÇÃO DE MÃO-DE-OBRA","78.2",". Locação de mão-de-obra temporária","78.205",".- Locação de mão de obra temporária","Não há notas explicativas disponíveis para esta categoria."
"584","N","ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES","78","SELEÇÃO, AGENCIAMENTO E LOCAÇÃO DE MÃO-DE-OBRA","78.3",". Fornecimento e gestão de recursos humanos para terceiros","78.302",".- Fornecimento e gestão de recursos humanos para terceiros","Não há notas explicativas disponíveis para esta categoria."
"585","N","ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES","79","AGÊNCIAS DE VIAGENS, OPERADORES TURÍSTICOS E SERVIÇOS DE RESERVAS","79.1",". Agências de viagens e operadores turísticos","79.112",".- Agências de viagens","Este grupo compreende as atividades de agências voltadas, principalmente, à venda de viagens, de pacotes turísticos, de serviços de transporte e de alojamento, ao público em geral e a clientes comerciais. Este grupo compreende também a atividade de organização de excursões que são vendidas em agências de viagens ou diretamente por agentes e operadores turísticos."
"586","N","ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES","79","AGÊNCIAS DE VIAGENS, OPERADORES TURÍSTICOS E SERVIÇOS DE RESERVAS","79.1",". Agências de viagens e operadores turísticos","79.121",".- Operadores turísticos","Este grupo compreende as atividades de agências voltadas, principalmente, à venda de viagens, de pacotes turísticos, de serviços de transporte e de alojamento, ao público em geral e a clientes comerciais. Este grupo compreende também a atividade de organização de excursões que são vendidas em agências de viagens ou diretamente por agentes e operadores turísticos."
"587","N","ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES","79","AGÊNCIAS DE VIAGENS, OPERADORES TURÍSTICOS E SERVIÇOS DE RESERVAS","79.9",". Serviços de reservas e outros serviços de turismo não especificados anteriormente","79.902",".- Serviços de reservas e outros serviços de turismo não especificados anteriormente","Não há notas explicativas disponíveis para esta categoria."
"588","N","ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES","80","ATIVIDADES DE VIGILÂNCIA, SEGURANÇA E INVESTIGAÇÃO","80.1",". Atividades de vigilância, segurança privada e transporte de valores","80.111",".- Atividades de vigilância e segurança privada","Não há notas explicativas disponíveis para esta categoria."
"589","N","ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES","80","ATIVIDADES DE VIGILÂNCIA, SEGURANÇA E INVESTIGAÇÃO","80.1",". Atividades de vigilância, segurança privada e transporte de valores","80.129",".- Atividades de transporte de valores","Não há notas explicativas disponíveis para esta categoria."
"590","N","ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES","80","ATIVIDADES DE VIGILÂNCIA, SEGURANÇA E INVESTIGAÇÃO","80.2",". Atividades de monitoramento de sistemas de segurança","80.200",".- Atividades de monitoramento de sistemas de segurança","Não há notas explicativas disponíveis para esta categoria."
"591","N","ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES","80","ATIVIDADES DE VIGILÂNCIA, SEGURANÇA E INVESTIGAÇÃO","80.3",". Atividades de investigação particular","80.307",".- Atividades de investigação particular","Não há notas explicativas disponíveis para esta categoria."
"592","N","ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES","81","SERVIÇOS PARA EDIFÍCIOS E ATIVIDADES PAISAGÍSTICAS","81.1",". Serviços combinados para apoio a edifícios","81.117",".- Serviços combinados para apoio a edifícios, exceto condomínios prediais","Não há notas explicativas disponíveis para esta categoria."
"593","N","ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES","81","SERVIÇOS PARA EDIFÍCIOS E ATIVIDADES PAISAGÍSTICAS","81.1",". Serviços combinados para apoio a edifícios","81.125",".- Condomínios prediais","Não há notas explicativas disponíveis para esta categoria."
"594","N","ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES","81","SERVIÇOS PARA EDIFÍCIOS E ATIVIDADES PAISAGÍSTICAS","81.2",". Atividades de limpeza","81.214",".- Limpeza em prédios e em domicílios","Este grupo compreende as atividades de limpeza nas partes internas e externas de prédios de qualquer tipo: residências, escritórios, fábricas, armazéns, hospitais, prédios públicos e outros prédios que desenvolvem atividades comerciais e de serviços. Este grupo compreende também os serviços de limpeza de: chaminés, fornos, incineradores, caldeiras, dutos de ventilação e de refrigeração de ar, de garrafas, de ruas, do interior de tanques marítimos e os serviços de imunização e de controle de pragas urbanas. Este grupo não compreende o controle de pragas na agricultura, a limpeza com vapor e jatos de areia ou com outros meios em fachadas de prédios, a lavagem de tapetes, carpetes e cortinas e a retirada de entulhos de obras de construção."
"595","N","ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES","81","SERVIÇOS PARA EDIFÍCIOS E ATIVIDADES PAISAGÍSTICAS","81.2",". Atividades de limpeza","81.222",".- Imunização e controle de pragas urbanas","Este grupo compreende as atividades de limpeza nas partes internas e externas de prédios de qualquer tipo: residências, escritórios, fábricas, armazéns, hospitais, prédios públicos e outros prédios que desenvolvem atividades comerciais e de serviços. Este grupo compreende também os serviços de limpeza de: chaminés, fornos, incineradores, caldeiras, dutos de ventilação e de refrigeração de ar, de garrafas, de ruas, do interior de tanques marítimos e os serviços de imunização e de controle de pragas urbanas. Este grupo não compreende o controle de pragas na agricultura, a limpeza com vapor e jatos de areia ou com outros meios em fachadas de prédios, a lavagem de tapetes, carpetes e cortinas e a retirada de entulhos de obras de construção."
"596","N","ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES","81","SERVIÇOS PARA EDIFÍCIOS E ATIVIDADES PAISAGÍSTICAS","81.2",". Atividades de limpeza","81.290",".- Atividades de limpeza não especificadas anteriormente","Este grupo compreende as atividades de limpeza nas partes internas e externas de prédios de qualquer tipo: residências, escritórios, fábricas, armazéns, hospitais, prédios públicos e outros prédios que desenvolvem atividades comerciais e de serviços. Este grupo compreende também os serviços de limpeza de: chaminés, fornos, incineradores, caldeiras, dutos de ventilação e de refrigeração de ar, de garrafas, de ruas, do interior de tanques marítimos e os serviços de imunização e de controle de pragas urbanas. Este grupo não compreende o controle de pragas na agricultura, a limpeza com vapor e jatos de areia ou com outros meios em fachadas de prédios, a lavagem de tapetes, carpetes e cortinas e a retirada de entulhos de obras de construção."
"597","N","ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES","81","SERVIÇOS PARA EDIFÍCIOS E ATIVIDADES PAISAGÍSTICAS","81.3",". Atividades paisagísticas","81.303",".- Atividades paisagísticas","Não há notas explicativas disponíveis para esta categoria."
"598","N","ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES","82","SERVIÇOS DE ESCRITÓRIO, DE APOIO ADMINISTRATIVO E OUTROS SERVIÇOS PRESTADOS PRINCIPALMENTE ÀS EMPRESAS","82.1",". Serviços de escritório e apoio administrativo","82.113",".- Serviços combinados de escritório e apoio administrativo","Este grupo compreende as atividades de fornecimento de um conjunto de serviços administrativos e de escritório de rotina, principalmente às empresas, tais como: planejamento financeiro, preparo de faturas, arquivamento, contabilidade, etc. Este grupo compreende também os serviços de apoio em funções cotidianas e rotineiras prestados por terceiros sob contrato. Este grupo não compreende as atividades de fornecimento de equipe operacional para desenvolver todas as operações de uma empresa. As unidades que desenvolvem apenas uma atividade específica contida no conjunto destas atividades devem ser classificadas de acordo com a atividade específica."
"599","N","ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES","82","SERVIÇOS DE ESCRITÓRIO, DE APOIO ADMINISTRATIVO E OUTROS SERVIÇOS PRESTADOS PRINCIPALMENTE ÀS EMPRESAS","82.1",". Serviços de escritório e apoio administrativo","82.199",".- Fotocópias, preparação de documentos e outros serviços especializados de apoio administrativo","Este grupo compreende as atividades de fornecimento de um conjunto de serviços administrativos e de escritório de rotina, principalmente às empresas, tais como: planejamento financeiro, preparo de faturas, arquivamento, contabilidade, etc. Este grupo compreende também os serviços de apoio em funções cotidianas e rotineiras prestados por terceiros sob contrato. Este grupo não compreende as atividades de fornecimento de equipe operacional para desenvolver todas as operações de uma empresa. As unidades que desenvolvem apenas uma atividade específica contida no conjunto destas atividades devem ser classificadas de acordo com a atividade específica."
"600","N","ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES","82","SERVIÇOS DE ESCRITÓRIO, DE APOIO ADMINISTRATIVO E OUTROS SERVIÇOS PRESTADOS PRINCIPALMENTE ÀS EMPRESAS","82.2",". Atividades de teleatendimento","82.202",".- Atividades de teleatendimento","Não há notas explicativas disponíveis para esta categoria."
"601","N","ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES","82","SERVIÇOS DE ESCRITÓRIO, DE APOIO ADMINISTRATIVO E OUTROS SERVIÇOS PRESTADOS PRINCIPALMENTE ÀS EMPRESAS","82.3",". Atividades de organização de eventos, exceto culturais e esportivos","82.300",".- Atividades de organização de eventos, exceto culturais e esportivos","Não há notas explicativas disponíveis para esta categoria."
"602","N","ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES","82","SERVIÇOS DE ESCRITÓRIO, DE APOIO ADMINISTRATIVO E OUTROS SERVIÇOS PRESTADOS PRINCIPALMENTE ÀS EMPRESAS","82.9",". Outras atividades de serviços prestados principalmente às empresas","82.911",".- Atividades de cobranças e informações cadastrais","Este grupo compreende as atividades das empresas especializadas em cobrança, das empresas que fornecem informações sobre a capacidade de endividamento de terceiros e todas as atividades complementares que podem ser prestadas principalmente às empresas e que não fazem parte das categorias especificadas anteriormente."
"603","N","ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES","82","SERVIÇOS DE ESCRITÓRIO, DE APOIO ADMINISTRATIVO E OUTROS SERVIÇOS PRESTADOS PRINCIPALMENTE ÀS EMPRESAS","82.9",". Outras atividades de serviços prestados principalmente às empresas","82.920",".- Envasamento e empacotamento sob contrato","Este grupo compreende as atividades das empresas especializadas em cobrança, das empresas que fornecem informações sobre a capacidade de endividamento de terceiros e todas as atividades complementares que podem ser prestadas principalmente às empresas e que não fazem parte das categorias especificadas anteriormente."
"604","N","ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES","82","SERVIÇOS DE ESCRITÓRIO, DE APOIO ADMINISTRATIVO E OUTROS SERVIÇOS PRESTADOS PRINCIPALMENTE ÀS EMPRESAS","82.9",". Outras atividades de serviços prestados principalmente às empresas","82.997",".- Atividades de serviços prestados principalmente às empresas não especificadas anteriormente","Este grupo compreende as atividades das empresas especializadas em cobrança, das empresas que fornecem informações sobre a capacidade de endividamento de terceiros e todas as atividades complementares que podem ser prestadas principalmente às empresas e que não fazem parte das categorias especificadas anteriormente."
"605","O","ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL","84","ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL","84.1",". Administração do estado e da política econômica e social","84.116",".- Administração pública em geral","Este grupo compreende a administração pública em geral, isto é, de caráter executivo, legislativo e financeiro, em todos os níveis do governo, e a supervisão no campo da vida social e econômica. Este grupo não compreende os serviços coletivos prestados pela administração pública, tais como: relações exteriores, defesa, justiça, segurança, ordem pública e defesa civil (grupo 84.2)."
"606","O","ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL","84","ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL","84.1",". Administração do estado e da política econômica e social","84.124",".- Regulação das atividades de saúde, educação, serviços culturais e outros serviços sociais","Este grupo compreende a administração pública em geral, isto é, de caráter executivo, legislativo e financeiro, em todos os níveis do governo, e a supervisão no campo da vida social e econômica. Este grupo não compreende os serviços coletivos prestados pela administração pública, tais como: relações exteriores, defesa, justiça, segurança, ordem pública e defesa civil (grupo 84.2)."
"607","O","ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL","84","ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL","84.1",". Administração do estado e da política econômica e social","84.132",".- Regulação das atividades econômicas","Este grupo compreende a administração pública em geral, isto é, de caráter executivo, legislativo e financeiro, em todos os níveis do governo, e a supervisão no campo da vida social e econômica. Este grupo não compreende os serviços coletivos prestados pela administração pública, tais como: relações exteriores, defesa, justiça, segurança, ordem pública e defesa civil (grupo 84.2)."
"608","O","ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL","84","ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL","84.2",". Serviços coletivos prestados pela administração pública","84.213",".- Relações exteriores","Este grupo compreende os serviços coletivos prestados pela administração pública, tais como: relações exteriores, defesa, justiça, segurança, ordem pública e defesa civil."
"609","O","ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL","84","ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL","84.2",". Serviços coletivos prestados pela administração pública","84.221",".- Defesa","Este grupo compreende os serviços coletivos prestados pela administração pública, tais como: relações exteriores, defesa, justiça, segurança, ordem pública e defesa civil."
"610","O","ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL","84","ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL","84.2",". Serviços coletivos prestados pela administração pública","84.230",".- Justiça","Este grupo compreende os serviços coletivos prestados pela administração pública, tais como: relações exteriores, defesa, justiça, segurança, ordem pública e defesa civil."
"611","O","ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL","84","ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL","84.2",". Serviços coletivos prestados pela administração pública","84.248",".- Segurança e ordem pública","Este grupo compreende os serviços coletivos prestados pela administração pública, tais como: relações exteriores, defesa, justiça, segurança, ordem pública e defesa civil."
"612","O","ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL","84","ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL","84.2",". Serviços coletivos prestados pela administração pública","84.256",".- Defesa civil","Este grupo compreende os serviços coletivos prestados pela administração pública, tais como: relações exteriores, defesa, justiça, segurança, ordem pública e defesa civil."
"613","O","ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL","84","ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL","84.3",". Seguridade social obrigatória","84.302",".- Seguridade social obrigatória","Não há notas explicativas disponíveis para esta categoria."
"614","P","EDUCAÇÃO","85","EDUCAÇÃO","85.1",". Educação infantil e ensino fundamental","85.112",".- Educação infantil - creche","Este grupo compreende as instituições de ensino que oferecem atividades relativas às duas primeiras etapas da educação básica."
"615","P","EDUCAÇÃO","85","EDUCAÇÃO","85.1",". Educação infantil e ensino fundamental","85.121",".- Educação infantil - pré-escola","Este grupo compreende as instituições de ensino que oferecem atividades relativas às duas primeiras etapas da educação básica."
"616","P","EDUCAÇÃO","85","EDUCAÇÃO","85.1",". Educação infantil e ensino fundamental","85.139",".- Ensino fundamental","Este grupo compreende as instituições de ensino que oferecem atividades relativas às duas primeiras etapas da educação básica."
"617","P","EDUCAÇÃO","85","EDUCAÇÃO","85.2",". Ensino médio","85.201",".- Ensino médio","Não há notas explicativas disponíveis para esta categoria."
"618","P","EDUCAÇÃO","85","EDUCAÇÃO","85.3",". Educação superior","85.317",".- Educação superior - graduação","Este grupo compreende as instituições de educação superior que oferecem exclusivamente cursos de graduação; as instituições de educação superior que oferecem cursos de graduação combinados com os de pós-graduação; e as instituições de educação superior que oferecem exclusivamente cursos de pós-graduação e extensão. Este grupo compreende também as atividades de ensino à distância da educação superior."
"619","P","EDUCAÇÃO","85","EDUCAÇÃO","85.3",". Educação superior","85.325",".- Educação superior - graduação e pós-graduação","Este grupo compreende as instituições de educação superior que oferecem exclusivamente cursos de graduação; as instituições de educação superior que oferecem cursos de graduação combinados com os de pós-graduação; e as instituições de educação superior que oferecem exclusivamente cursos de pós-graduação e extensão. Este grupo compreende também as atividades de ensino à distância da educação superior."
"620","P","EDUCAÇÃO","85","EDUCAÇÃO","85.3",". Educação superior","85.333",".- Educação superior - pós-graduação e extensão","Este grupo compreende as instituições de educação superior que oferecem exclusivamente cursos de graduação; as instituições de educação superior que oferecem cursos de graduação combinados com os de pós-graduação; e as instituições de educação superior que oferecem exclusivamente cursos de pós-graduação e extensão. Este grupo compreende também as atividades de ensino à distância da educação superior."
"621","P","EDUCAÇÃO","85","EDUCAÇÃO","85.4",". Educação profissional de nível técnico e tecnológico","85.414",".- Educação profissional de nível técnico","Este grupo compreende as instituições que oferecem educação profissional, de acordo com o que estabelece a Lei de Diretrizes e Bases da Educação Nacional, Lei n.º 9.394 de 20 de dezembro de 1996. Este grupo compreende também as atividades de ensino à distância da educação profissional."
"622","P","EDUCAÇÃO","85","EDUCAÇÃO","85.4",". Educação profissional de nível técnico e tecnológico","85.422",".- Educação profissional de nível tecnológico","Este grupo compreende as instituições que oferecem educação profissional, de acordo com o que estabelece a Lei de Diretrizes e Bases da Educação Nacional, Lei n.º 9.394 de 20 de dezembro de 1996. Este grupo compreende também as atividades de ensino à distância da educação profissional."
"623","P","EDUCAÇÃO","85","EDUCAÇÃO","85.5",". Atividades de apoio à educação","85.503",".- Atividades de apoio à educação","Este grupo compreende os serviços de gestão e de apoio ao sistema e ao processo educacional."
"624","P","EDUCAÇÃO","85","EDUCAÇÃO","85.9",". Outras atividades de ensino","85.911",".- Ensino de esportes","Este grupo compreende o ensino de esportes, o ensino de arte e cultura, o ensino de idiomas e outras atividades de ensino não especificadas anteriormente, tais como: treinamento em informática e cursos preparatórios para concurso."
"625","P","EDUCAÇÃO","85","EDUCAÇÃO","85.9",". Outras atividades de ensino","85.929",".- Ensino de arte e cultura","Este grupo compreende o ensino de esportes, o ensino de arte e cultura, o ensino de idiomas e outras atividades de ensino não especificadas anteriormente, tais como: treinamento em informática e cursos preparatórios para concurso."
"626","P","EDUCAÇÃO","85","EDUCAÇÃO","85.9",". Outras atividades de ensino","85.937",".- Ensino de idiomas","Este grupo compreende o ensino de esportes, o ensino de arte e cultura, o ensino de idiomas e outras atividades de ensino não especificadas anteriormente, tais como: treinamento em informática e cursos preparatórios para concurso."
"627","P","EDUCAÇÃO","85","EDUCAÇÃO","85.9",". Outras atividades de ensino","85.996",".- Atividades de ensino não especificadas anteriormente","Este grupo compreende o ensino de esportes, o ensino de arte e cultura, o ensino de idiomas e outras atividades de ensino não especificadas anteriormente, tais como: treinamento em informática e cursos preparatórios para concurso."
"628","Q","SAÚDE HUMANA E SERVIÇOS SOCIAIS","86","ATIVIDADES DE ATENÇÃO À SAÚDE HUMANA","86.1",". Atividades de atendimento hospitalar","86.101",".- Atividades de atendimento hospitalar","Não há notas explicativas disponíveis para esta categoria."
